IDN,AGE,COUNTRY,GENDER,IMMIGRANT,HAPPINESS
78430,73,Kazakhstan,Female,0,8.09
26633,45,Belgium,Male,0,8.77
94390,28,Iran,Male,0,4.45
64894,67,Venezuela,Female,1,8.59
20206,88,Swaziland,Female,0,3.60
53512,56,Estonia,Female,0,6.65
64218,35,Netherlands,Female,1,6.67
38698,73,Estonia,Female,0,4.12
16219,41,Senegal,Female,0,4.11
63553,42,Cambodia,Male,0,2.81
97497,41,Bosnia and Herzegovina,Male,0,3.90
86191,25,Palestinian Territories,Female,0,5.63
18780,27,Bolivia,Female,0,5.35
37613,37,Turkmenistan,Male,0,6.13
85244,25,Chile,Male,0,5.33
61793,30,Pakistan,Female,0,6.70
54359,41,Guatemala,Male,0,4.83
19119,25,Sierra Leone,Female,0,3.71
91538,66,Uganda,Male,0,4.08
97525,75,Costa Rica,Female,0,7.35
53881,27,Canada,Female,0,9.39
17543,88,Yemen,Male,0,4.17
37995,70,Serbia,Male,0,6.53
12634,37,Mauritius,Female,0,7.95
77647,34,Angola,Female,0,4.59
46871,26,Lebanon,Female,0,3.14
24033,74,Brazil,Female,0,8.45
48823,42,Laos,Female,0,6.20
19774,61,Comoros,Male,0,4.54
68327,47,Azerbaijan,Female,0,6.47
19337,85,Slovenia,Female,0,7.42
13125,76,Sweden,Male,1,10.13
73003,80,Singapore,Female,0,8.14
90364,67,El Salvador,Male,0,5.17
52058,43,Cyprus,Male,1,7.82
79273,58,Portugal,Female,0,3.12
88503,51,Sudan,Female,0,4.80
61918,85,Central African Republic,Male,0,4.80
73732,40,Vietnam,Male,1,6.77
29703,55,Trinidad and Tobago,Male,0,6.33
11896,35,Brazil,Female,0,5.79
57290,75,Norway,Male,1,9.37
37515,73,Lebanon,Male,0,5.37
26559,58,Congo-Kinshasa,Female,1,5.23
63806,81,United Arab Emirates,Female,0,8.47
72952,42,Greece,Male,0,6.05
20644,42,Chad,Female,0,6.26
30514,28,Estonia,Male,0,4.93
26912,71,Austria,Male,0,7.08
75637,45,Dominican Republic,Male,0,5.79
21969,49,Czech Republic,Male,0,5.36
58865,43,Lesotho,Female,0,5.22
12970,52,Belarus,Female,1,6.21
26175,80,Israel,Female,0,6.96
49951,30,Rwand2a4,Female,0,2.26
50031,77,Egypt,Male,0,6.97
31043,24,Algeria,Male,0,4.54
65747,35,Belgium,Female,1,6.90
50970,67,Sudan,Female,0,4.74
19885,49,India,Male,0,4.16
69905,68,Uzbekistan,Female,0,4.32
12826,64,Slovakia,Female,0,6.56
14038,49,Guatemala,Female,0,7.43
79281,67,Mongolia,Male,1,5.31
38812,84,Saudi Arabia,Female,0,7.91
69106,48,United Kingdom,Female,1,8.77
77099,63,Burkina Faso,Female,0,4.98
73612,42,Croatia,Female,0,7.08
73289,35,Romania,Male,0,4.12
45165,43,Chad,Female,0,4.14
94616,52,Turkey,Female,0,5.87
78774,45,Tanzania,Male,0,5.10
33745,50,United States,Female,0,8.54
62100,71,Swaziland,Male,0,6.23
39292,38,Moldova,Male,0,6.22
17492,41,Oman,Female,0,6.64
68580,48,Guatemala,Female,0,6.41
72269,77,Estonia,Female,0,5.59
59029,88,Bosnia and Herzegovina,Male,0,6.07
92496,44,Italy,Female,1,8.61
67544,36,Brazil,Male,0,6.96
40269,44,Paraguay,Male,0,6.19
43976,58,Congo-Kinshasa,Female,0,4.69
86148,42,Kuwait,Female,0,6.74
17902,61,Luxembourg,Male,0,7.07
14509,57,Rwand2a4,Male,0,2.44
27423,29,Kyrgyzstan,Female,0,6.75
83251,78,Kuwait,Male,0,5.99
50606,74,Algeria,Female,0,6.28
62623,47,Luxembourg,Male,0,8.51
50285,75,Mali,Female,0,4.87
30721,47,Zimbabwe,Male,0,4.72
59002,67,Switzerland,Female,0,8.16
71604,41,Malaysia,Female,0,6.67
41100,54,Swaziland,Female,0,4.97
99804,42,Honduras,Female,0,7.49
99578,52,United Kingdom,Female,0,9.05
75295,41,Myanmar,Male,0,3.45
45096,53,Guatemala,Male,1,4.96
36097,29,Mexico,Female,0,8.58
47509,42,Moldova,Male,1,6.83
39673,78,Belgium,Male,0,6.87
87333,44,Burundi,Female,0,3.12
93080,45,Indonesia,Male,0,6.80
78928,46,India,Female,0,7.05
34122,30,Mongolia,Female,0,4.74
84358,74,Hungary,Male,0,5.86
28697,43,Malawi,Male,0,4.70
42382,88,Macedonia,Male,0,4.94
22234,41,Bulgaria,Female,0,3.87
48421,50,Norway,Male,0,7.59
84042,43,Taiwan,Female,0,6.57
10619,81,Bulgaria,Female,0,4.84
83016,48,Luxembourg,Male,1,9.42
23726,49,Ecuador,Male,0,7.35
87654,84,Estonia,Male,0,4.66
67248,68,Lesotho,Male,0,6.91
12075,37,Venezuela,Female,0,7.28
74136,49,Nigeria,Female,1,7.88
98126,27,Peru,Female,0,4.89
74952,26,Moldova,Male,0,7.63
92394,49,North Cyprus,Male,1,6.16
84423,72,Sweden,Male,0,8.87
27092,43,Central African Republic,Female,0,5.15
16433,65,Iceland,Female,0,6.44
97234,31,Benin,Female,0,5.00
71034,25,Burundi,Female,0,5.10
25369,74,South Korea,Male,0,6.61
27050,88,Malawi,Female,0,6.38
11475,80,Poland,Male,0,6.68
24198,74,Sweden,Male,0,7.89
70485,52,Angola,Female,0,5.42
69057,57,Germany,Male,0,9.36
38870,29,Bolivia,Female,0,7.31
69301,41,Canada,Female,0,8.85
54746,58,Singapore,Female,0,7.36
31881,70,Ethiopia,Female,0,7.07
60623,45,Georgia,Male,0,3.34
35594,44,Germany,Male,0,7.19
19323,37,Bosnia and Herzegovina,Female,0,4.24
66875,82,Rwand2a4,Male,0,2.81
15463,44,Bosnia and Herzegovina,Male,0,5.22
52808,45,Costa Rica,Female,1,7.64
89803,67,Guatemala,Female,0,6.05
15796,83,Colombia,Female,0,7.27
22925,76,Ukraine,Male,0,6.76
35631,76,Thailand,Male,0,6.13
47390,23,Lithuania,Male,0,6.94
73267,43,Germany,Female,1,5.61
83770,73,Bolivia,Female,0,6.34
34547,44,Angola,Male,0,6.14
85575,49,Madagascar,Male,0,5.07
46723,38,Saudi Arabia,Male,0,6.74
96750,89,Benin,Male,0,2.46
94514,80,Japan,Female,1,8.19
94227,43,Bangladesh,Male,0,4.55
27618,61,Myanmar,Female,0,4.47
99194,52,Congo-Brazzaville,Male,0,4.31
97823,30,Serbia,Male,0,5.06
63080,56,Trinidad and Tobago,Female,0,5.80
69790,81,Serbia,Female,0,4.37
57763,62,Germany,Male,0,5.97
53225,88,Zambia,Male,0,4.45
11300,43,Cambodia,Female,0,4.02
76393,40,Spain,Male,0,6.96
23505,61,Australia,Male,0,6.87
85909,27,Latvia,Female,0,4.02
71926,87,Pakistan,Female,1,5.23
31067,30,Belarus,Female,0,3.90
89974,89,Ecuador,Male,1,5.79
85540,57,Benin,Female,0,4.94
39651,63,Armenia,Female,0,5.66
91918,43,Indonesia,Male,0,5.64
11252,89,Vietnam,Male,0,5.71
20502,40,Denmark,Male,0,8.81
21131,66,Spain,Male,0,7.11
30460,79,Hong Kong,Male,0,5.30
72341,40,Japan,Male,0,4.94
41605,33,Bahrain,Female,0,4.47
79071,36,Czech Republic,Male,0,7.24
27209,73,Pakistan,Female,1,7.21
96140,44,Swaziland,Male,0,5.62
96658,50,Ireland,Male,1,10.09
98642,48,Jamaica,Female,0,6.67
27800,33,Kenya,Female,1,5.91
71414,45,Greece,Male,0,5.87
78385,29,Laos,Male,1,5.27
22299,38,Dominican Republic,Female,0,5.63
73418,42,New Zealand,Female,0,7.33
22360,69,New Zealand,Female,0,8.54
42389,52,Benin,Female,0,2.89
46645,89,Denmark,Male,1,8.59
21354,43,United Kingdom,Male,1,5.68
11922,74,Albania,Female,0,5.30
59144,53,Chad,Female,0,4.70
72763,76,Canada,Female,0,7.43
74819,47,Tunisia,Female,0,6.03
20795,70,Bahrain,Female,0,6.16
76478,50,Somaliland region,Male,0,5.47
62918,42,Kazakhstan,Male,0,6.45
94552,73,Uganda,Male,0,3.92
52107,64,Austria,Male,1,8.03
14932,41,Cameroon,Male,0,4.49
46816,86,Switzerland,Male,0,7.33
76700,51,Finland,Male,0,7.22
81302,63,China,Male,0,5.15
92796,31,Uruguay,Female,0,5.70
45238,62,Bosnia and Herzegovina,Female,0,5.82
35170,53,Turkey,Male,0,5.88
43586,60,Netherlands,Male,1,9.42
90131,40,Morocco,Female,0,5.12
16032,60,Lebanon,Female,0,5.60
24132,74,Switzerland,Female,0,6.61
44636,46,Bolivia,Female,0,6.16
49274,25,Ghana,Female,0,4.63
12623,31,Cambodia,Female,0,4.60
96841,79,Bangladesh,Male,0,7.08
54726,62,Norway,Male,0,7.28
99396,33,Zambia,Female,0,4.84
37790,75,Rwand2a4,Female,0,5.90
30350,79,Mexico,Female,0,7.34
49981,53,Mozambique,Male,0,6.45
84498,88,Philippines,Male,0,6.19
59988,42,Brazil,Female,0,6.44
63086,43,Latvia,Female,0,5.52
97016,55,North Cyprus,Male,0,6.01
30656,81,Bosnia and Herzegovina,Male,0,6.28
76793,40,Czech Republic,Female,0,6.20
37230,23,Turkmenistan,Male,0,4.83
34656,73,Tanzania,Female,0,3.07
96733,36,Malta,Female,0,6.80
16399,72,Rwand2a4,Male,0,4.02
22368,51,Sudan,Male,0,3.71
47561,33,Mongolia,Female,0,6.26
72254,79,Haiti,Female,0,2.70
75611,63,Sierra Leone,Female,0,4.16
17244,27,Peru,Female,1,5.39
34445,67,Switzerland,Female,1,9.26
70438,89,Denmark,Female,0,6.76
32355,64,Tajikistan,Male,0,5.11
15263,42,Vietnam,Female,0,6.63
72037,46,North Cyprus,Male,0,4.70
85952,29,South Africa,Male,0,4.74
22223,29,Portugal,Female,0,6.53
93271,33,Hong Kong,Male,0,5.46
32239,56,Morocco,Female,0,5.85
14814,84,Belgium,Female,0,7.40
35832,48,Sudan,Female,0,5.57
61816,41,Chad,Male,0,4.17
92555,65,Ireland,Male,1,7.11
82162,84,Zimbabwe,Female,0,3.97
18898,63,Belarus,Male,0,4.94
24925,34,Japan,Female,0,6.05
76974,43,Palestinian Territories,Male,0,4.40
24683,63,Argentina,Female,0,7.22
38253,86,Russia,Female,0,5.60
84105,27,Mali,Female,0,6.27
71468,72,Zimbabwe,Male,0,3.39
53841,49,Haiti,Male,0,3.86
14499,47,Spain,Female,0,5.01
68175,41,Montenegro,Male,0,6.90
11221,42,Estonia,Male,0,5.59
48331,51,China,Female,0,5.41
64771,50,Nigeria,Female,0,4.62
49252,67,Ecuador,Female,1,6.92
50013,40,Greece,Female,0,6.31
79812,44,Kosovo,Female,0,6.66
34167,52,Pakistan,Male,0,5.75
85506,46,Comoros,Female,0,4.71
95727,68,Ecuador,Male,0,4.41
85887,63,Iceland,Female,1,9.81
82335,60,Malawi,Male,0,4.30
75761,59,Oman,Male,0,7.02
49598,79,Niger,Male,0,3.07
87044,37,United Arab Emirates,Male,0,7.18
87643,87,Kenya,Female,0,5.79
30491,32,Austria,Female,0,8.39
18581,71,Central African Republic,Male,0,3.87
36339,23,Paraguay,Female,0,6.16
15825,47,South Korea,Male,0,6.22
68008,74,Nigeria,Female,0,5.02
71123,78,Djibouti,Male,0,6.18
78465,55,Libya,Female,0,4.57
43108,51,Netherlands,Male,1,7.18
88513,70,Colombia,Male,0,6.53
44334,29,Czech Republic,Female,0,6.63
12650,60,Oman,Female,1,7.89
72709,32,Egypt,Male,0,6.74
71238,82,Mexico,Female,0,7.21
76616,47,Palestinian Territories,Female,0,6.38
34404,66,Indonesia,Female,0,5.71
13796,85,Paraguay,Female,0,7.22
54815,68,Guatemala,Male,0,7.09
25466,40,Iran,Female,0,6.42
46695,50,Cameroon,Male,0,4.59
81152,62,Latvia,Female,1,4.39
42674,68,Sudan,Male,1,4.71
95700,29,Norway,Female,1,9.81
46848,41,Congo-Kinshasa,Female,0,4.45
15204,40,Chad,Male,0,4.77
58469,42,Poland,Female,0,5.86
35659,89,Myanmar,Female,0,6.05
50851,34,Myanmar,Male,0,5.83
72342,62,Switzerland,Male,0,7.90
85377,49,Guinea,Female,0,4.50
28794,26,Moldova,Male,0,7.23
24683,74,Mauritius,Male,0,6.24
63992,30,Burundi,Male,0,4.88
28567,40,Georgia,Female,0,5.61
23752,89,Romania,Male,0,4.92
13473,76,Lithuania,Male,0,5.01
61961,42,Italy,Male,1,7.18
32757,58,Tanzania,Female,0,3.15
53013,67,Hong Kong,Male,0,5.75
41882,50,Dominican Republic,Female,0,6.67
62184,72,Bangladesh,Male,0,5.95
46286,24,Croatia,Female,0,3.94
38471,71,Mozambique,Female,0,5.16
10891,49,Panama,Female,1,8.92
21620,49,Peru,Male,0,6.59
31085,53,Greece,Female,0,6.46
32120,45,Thailand,Male,1,6.20
70033,37,Czech Republic,Male,0,6.92
30455,44,Montenegro,Female,0,4.59
58392,46,Cameroon,Male,1,5.02
91237,50,Russia,Female,0,6.50
42835,76,Thailand,Male,0,6.60
50041,83,Paraguay,Female,0,5.96
26510,41,Ukraine,Female,0,4.72
80051,34,Bosnia and Herzegovina,Male,0,4.40
61109,55,Burkina Faso,Female,0,3.16
83421,89,Uzbekistan,Male,0,7.46
94603,69,South Korea,Female,0,4.88
93200,83,Denmark,Female,0,7.86
76740,84,Israel,Male,0,6.13
28884,55,Congo-Brazzaville,Male,0,5.35
44205,36,Benin,Male,0,2.94
69058,36,India,Male,0,7.04
86711,64,Burundi,Female,0,3.94
29496,76,Mauritius,Male,0,5.78
12550,85,South Korea,Female,0,8.51
79887,44,Mexico,Female,0,7.75
52540,71,Togo,Female,0,4.18
24843,31,Finland,Female,0,7.07
51507,51,El Salvador,Female,1,5.72
94597,41,Liberia,Female,0,5.80
53786,42,Saudi Arabia,Male,0,7.89
29309,38,Ireland,Male,0,6.59
13035,37,El Salvador,Male,1,7.33
97889,27,Argentina,Female,0,6.59
56720,41,Poland,Female,0,5.84
47701,41,Tanzania,Male,0,3.48
18651,45,Central African Republic,Male,0,4.19
10916,30,Kenya,Female,1,7.67
56235,44,El Salvador,Female,0,6.04
85960,24,Serbia,Male,0,6.37
80856,69,Germany,Male,0,8.38
57684,63,Finland,Male,1,10.15
76247,71,Montenegro,Male,0,6.72
62698,57,Denmark,Female,0,6.56
36166,87,Ireland,Female,0,6.99
19080,68,Nicaragua,Female,1,6.82
14521,26,Costa Rica,Male,0,8.31
30409,76,Belarus,Male,0,3.64
10296,63,Angola,Female,0,4.27
13709,61,Myanmar,Female,0,5.67
49273,33,Palestinian Territories,Male,0,5.20
59628,43,Egypt,Female,0,5.92
86896,74,Brazil,Female,0,7.33
88646,75,Botswana,Female,0,4.52
99229,78,Morocco,Male,0,4.18
83299,48,Poland,Male,1,6.12
21953,37,Nicaragua,Female,0,4.36
99694,44,Malta,Female,0,7.18
18056,69,Malta,Female,0,7.99
12746,33,Norway,Female,0,7.16
96732,39,Oman,Female,0,9.39
28999,49,United States,Male,0,7.51
29317,72,Jamaica,Female,0,3.92
51308,43,Slovakia,Male,0,5.43
66264,40,Albania,Male,0,5.43
49588,42,Norway,Female,0,5.64
23829,57,Georgia,Female,0,6.42
39833,34,Mali,Female,0,3.02
31105,47,Kyrgyzstan,Male,0,5.53
40277,47,Yemen,Female,0,4.55
38523,43,Saudi Arabia,Female,0,7.16
28595,71,El Salvador,Female,0,5.36
60971,47,Jamaica,Male,0,5.61
38928,40,Ireland,Female,0,8.15
29375,46,Djibouti,Male,0,4.66
23038,23,New Zealand,Male,0,8.71
45316,43,Mozambique,Female,0,3.05
59465,77,Algeria,Male,0,6.56
66241,72,Angola,Female,1,6.30
24295,51,Finland,Male,0,6.59
78227,36,New Zealand,Male,0,6.99
31775,27,Kazakhstan,Male,0,5.10
83255,41,Benin,Male,0,3.53
38453,56,Latvia,Male,0,5.24
52980,82,Tajikistan,Male,0,4.34
37737,54,Haiti,Male,0,5.47
98964,28,Belgium,Female,0,6.88
58006,54,Congo-Brazzaville,Male,0,4.57
74895,71,Macedonia,Female,0,6.53
77329,63,Belarus,Male,0,5.04
10543,48,Afghanistan,Female,0,3.52
22024,43,France,Male,0,7.81
41487,53,Nicaragua,Male,0,6.44
67279,38,Serbia,Male,0,6.06
10831,41,Chad,Male,0,2.71
87036,57,Iceland,Male,0,8.10
26155,87,Central African Republic,Female,0,4.27
65928,36,Burundi,Female,0,6.01
81370,88,Libya,Female,0,6.67
25540,50,Syria,Female,0,4.56
11376,63,Iceland,Female,0,6.48
89678,54,Lesotho,Female,0,5.62
23885,42,Australia,Male,0,9.39
22866,38,Uganda,Male,0,4.87
44319,41,Madagascar,Female,0,4.99
49354,41,Cyprus,Female,0,5.77
12980,75,Hong Kong,Female,0,6.39
64018,29,Nigeria,Female,0,4.23
23558,48,Jordan,Male,0,6.50
81839,60,Nepal,Male,0,4.59
54883,56,Botswana,Female,0,4.85
65990,75,Jordan,Female,0,6.67
32904,43,Liberia,Female,0,5.94
64135,83,United Arab Emirates,Female,1,8.90
94960,53,Benin,Female,0,5.43
83985,56,Brazil,Female,0,6.53
56905,24,United States,Female,0,8.51
25484,47,Congo-Kinshasa,Female,0,3.66
21791,47,Kenya,Female,0,5.22
68288,68,Armenia,Male,0,4.39
10916,88,Lebanon,Female,0,6.47
55234,25,Moldova,Female,1,7.82
53640,53,Venezuela,Female,1,8.53
41383,34,Morocco,Male,1,4.99
25915,44,Iran,Female,0,3.16
62120,43,Germany,Female,0,8.03
69987,43,Gabon,Female,0,5.52
19857,87,Georgia,Male,0,4.88
28451,51,Nigeria,Male,0,6.91
94780,44,Canada,Male,0,9.53
23561,23,El Salvador,Female,0,4.74
60392,48,Myanmar,Male,0,3.97
33127,55,Afghanistan,Male,0,4.02
64754,38,Honduras,Male,0,3.41
25788,36,Libya,Female,1,4.76
93531,46,Guatemala,Male,0,4.65
56953,45,United States,Male,1,7.11
81508,43,Finland,Male,0,6.75
68935,76,Liberia,Male,0,4.88
40036,44,Albania,Female,1,8.73
90822,27,Guatemala,Male,1,6.65
33763,36,Afghanistan,Male,0,4.73
85349,45,Montenegro,Female,0,7.00
18307,85,Austria,Female,0,5.78
73237,62,Hong Kong,Female,0,6.03
51463,30,Saudi Arabia,Male,0,6.99
72469,23,Chad,Male,0,4.47
55186,66,Russia,Female,0,5.23
32816,40,Costa Rica,Male,0,8.36
91360,62,Liberia,Female,0,5.19
28132,83,Canada,Male,0,8.29
27475,82,Tanzania,Female,0,5.54
71860,38,Sierra Leone,Female,0,2.74
74061,46,Austria,Male,1,8.51
54348,76,Central African Republic,Male,0,4.16
94508,88,Central African Republic,Female,0,2.07
71598,89,Russia,Female,0,5.18
63866,71,Uganda,Female,0,3.53
48143,53,Ghana,Male,0,5.40
10866,65,Costa Rica,Male,0,9.19
25778,49,Egypt,Female,0,4.71
43204,48,Dominican Republic,Female,0,4.04
31037,85,Zimbabwe,Male,0,4.72
15838,55,Latvia,Female,0,5.44
40890,46,Malawi,Male,0,5.02
40014,41,Benin,Female,0,4.34
33644,39,Taiwan,Female,0,5.79
12940,89,Zimbabwe,Female,0,4.98
11269,28,United Kingdom,Male,0,6.94
85642,80,Tanzania,Male,0,4.38
55856,32,Congo-Brazzaville,Female,0,4.05
65252,47,Burkina Faso,Female,0,4.01
15997,44,Angola,Male,0,7.75
63529,55,New Zealand,Female,0,7.66
43617,55,Nepal,Female,0,6.71
41176,72,Sri Lanka,Male,0,4.84
39427,50,Yemen,Female,0,4.44
86147,38,Indonesia,Male,0,6.54
89646,62,Belarus,Male,1,5.31
77668,87,Bolivia,Male,0,7.04
72466,88,Japan,Female,0,5.43
64761,41,Egypt,Male,0,5.98
41177,39,Italy,Female,1,6.68
96516,80,United Arab Emirates,Male,0,6.76
54811,45,Afghanistan,Male,0,4.77
59360,31,Luxembourg,Male,0,8.32
58797,42,Colombia,Female,0,6.72
59859,68,Honduras,Female,0,6.72
95839,62,Senegal,Male,0,4.10
11563,59,Hungary,Male,0,4.62
15339,46,Egypt,Male,0,6.45
95077,74,Haiti,Female,0,4.88
79642,46,Bulgaria,Female,0,4.24
26545,45,Sierra Leone,Female,0,4.26
91185,81,Belgium,Female,0,7.93
74325,68,Greece,Male,0,6.39
33491,47,Albania,Female,1,6.26
82973,45,Brazil,Female,0,6.29
64120,87,Cyprus,Male,0,5.40
18851,44,Kyrgyzstan,Male,0,4.27
59223,64,Norway,Female,0,8.29
43025,46,Mali,Male,0,3.91
84989,24,Russia,Female,0,6.24
15669,41,Mali,Male,1,5.10
24995,26,Benin,Male,0,5.67
32983,63,Kenya,Female,0,4.42
26920,41,Finland,Male,0,7.02
56099,40,United Arab Emirates,Male,0,6.50
91314,44,Hungary,Male,0,5.10
61851,44,Hong Kong,Male,0,7.89
28890,36,Moldova,Female,0,5.58
32808,25,Algeria,Female,0,8.28
35854,36,Brazil,Female,0,9.36
36868,32,Suriname,Female,0,7.84
57530,73,Swaziland,Male,0,4.97
14401,73,Malta,Female,0,6.32
45645,41,Montenegro,Female,0,5.71
28341,55,Qatar,Male,0,7.99
97115,25,Liberia,Female,0,3.70
93423,44,Chad,Female,0,3.05
68838,63,Jamaica,Female,0,6.00
84751,76,Morocco,Male,0,6.43
23861,87,Serbia,Male,1,5.35
41608,44,Croatia,Male,0,6.75
62523,32,Uruguay,Female,1,5.29
71041,58,Benin,Female,0,2.14
52462,59,Central African Republic,Female,0,4.39
58011,88,United Kingdom,Male,0,7.89
95318,76,Thailand,Male,0,5.51
52277,80,Uganda,Female,0,4.89
83156,72,Saudi Arabia,Male,0,7.52
81645,48,South Korea,Female,1,8.20
74734,40,Cambodia,Male,0,3.82
31797,52,Moldova,Male,1,5.75
41494,50,China,Male,0,4.82
16972,74,Albania,Male,0,6.49
78152,78,France,Male,0,8.39
80056,84,Bolivia,Male,0,5.92
93583,61,Oman,Female,0,6.49
66787,86,Congo-Kinshasa,Male,0,3.68
63001,50,Ghana,Female,0,6.50
41987,69,Netherlands,Female,0,7.73
14078,60,Palestinian Territories,Male,0,5.28
58757,52,Guinea,Male,0,2.50
41179,27,Sweden,Male,0,8.51
22138,45,Sierra Leone,Male,0,4.64
86603,37,Denmark,Male,0,8.78
51258,72,Russia,Female,0,6.89
72301,23,Pakistan,Female,0,6.32
30792,77,Belarus,Female,0,5.85
93404,43,Kuwait,Male,0,6.90
69466,67,Congo-Brazzaville,Female,0,3.99
75971,70,Ireland,Male,0,6.46
78926,79,Czech Republic,Male,0,6.13
26506,81,Argentina,Male,1,8.57
57569,60,Afghanistan,Male,0,2.44
50143,85,Laos,Female,1,3.23
66952,46,Lithuania,Female,0,4.61
60655,60,Somaliland region,Female,0,4.21
58822,74,Niger,Female,0,5.26
90394,35,Armenia,Male,0,6.13
35049,44,Jordan,Male,0,6.21
95497,59,Sweden,Female,0,7.93
22793,64,Azerbaijan,Male,0,6.00
19521,45,Uganda,Female,0,5.19
75355,75,South Korea,Female,0,5.95
92386,50,Iraq,Male,0,5.87
76942,44,Somaliland region,Female,1,5.50
88415,76,Greece,Male,0,7.13
26806,83,Djibouti,Male,0,5.48
68468,77,Turkmenistan,Male,0,5.75
75609,44,Cameroon,Male,0,6.07
74388,34,Malta,Female,0,5.80
74730,51,Estonia,Male,0,6.57
63556,80,Cambodia,Female,0,4.65
20509,28,Togo,Female,0,2.34
67301,39,Sudan,Female,0,4.42
38233,39,Egypt,Male,0,6.13
35257,30,Kyrgyzstan,Female,0,5.26
20311,39,Liberia,Male,0,5.14
53591,40,Italy,Female,0,7.32
20668,49,Nepal,Female,0,4.24
47176,47,Suriname,Female,0,7.07
75168,41,Vietnam,Female,0,4.42
12175,81,Laos,Male,0,3.32
85853,79,Croatia,Male,0,7.88
55261,33,Dominican Republic,Male,1,6.35
95656,48,Peru,Male,0,5.29
53811,44,Poland,Male,0,4.95
38888,65,Sweden,Male,1,8.03
48507,46,Uruguay,Female,0,5.46
39277,37,Georgia,Female,0,4.45
15205,74,Libya,Male,0,5.70
71842,65,Laos,Male,0,7.04
33276,29,Philippines,Female,1,5.14
85537,36,Swaziland,Female,0,6.22
62900,30,Malaysia,Male,0,5.39
80977,48,Russia,Female,0,6.02
69843,51,North Cyprus,Male,0,7.77
39403,76,Peru,Male,0,6.00
45457,84,Costa Rica,Male,0,7.78
89686,86,Tajikistan,Female,0,3.93
37491,32,Kazakhstan,Male,1,6.97
29055,50,Slovenia,Male,1,8.29
38629,25,South Korea,Female,0,4.48
10098,49,Kyrgyzstan,Female,0,4.27
84315,23,Australia,Female,0,5.94
37773,41,Spain,Female,0,6.11
59209,62,Luxembourg,Male,1,8.49
54585,40,Guatemala,Female,0,6.32
76169,78,Bolivia,Female,0,7.58
30535,59,Burkina Faso,Female,0,6.41
30565,57,Senegal,Male,0,2.16
22001,63,Belarus,Male,0,5.71
46480,33,Liberia,Female,0,6.37
90682,49,Ethiopia,Female,0,4.52
76568,62,Congo-Brazzaville,Male,0,4.51
50425,42,Paraguay,Male,1,4.60
85249,66,Argentina,Male,0,6.93
55539,70,Iraq,Female,0,6.06
82184,44,Kenya,Female,0,4.99
83459,73,United States,Male,1,7.98
42412,76,Chile,Male,0,8.13
12314,75,Panama,Male,0,7.61
67212,42,Zimbabwe,Female,0,5.68
71848,72,Serbia,Male,0,5.35
20870,44,Ukraine,Female,0,4.41
19472,84,Lithuania,Male,0,6.07
36407,38,Poland,Female,0,6.21
56601,43,New Zealand,Female,1,8.23
95257,85,Belgium,Female,1,7.68
51530,82,Portugal,Female,0,7.09
88305,28,Hong Kong,Female,0,4.72
35722,46,Pakistan,Female,0,3.41
37869,52,Greece,Male,0,4.77
58193,37,Qatar,Male,0,6.24
78494,70,Liberia,Female,0,2.87
17705,34,Spain,Male,0,5.58
62581,45,New Zealand,Female,1,8.21
96300,27,Jamaica,Female,0,4.04
73390,82,Norway,Female,1,6.90
42920,38,Iraq,Female,0,5.01
86940,52,Mali,Female,0,4.27
41144,77,Kosovo,Male,0,5.14
83457,83,Poland,Male,0,6.61
18579,87,Kazakhstan,Male,0,6.18
84788,45,Qatar,Male,0,6.95
97985,38,Kosovo,Male,0,5.69
51125,41,Djibouti,Female,1,5.96
51005,43,Thailand,Male,0,7.69
25931,50,Pakistan,Female,0,3.79
95985,39,Panama,Male,0,7.69
84908,43,Philippines,Female,0,6.26
11086,44,Switzerland,Male,0,8.86
82314,87,Croatia,Male,0,5.44
86212,51,Bangladesh,Male,0,6.19
24064,50,Singapore,Female,0,7.64
94421,78,Ghana,Male,0,5.50
29246,41,Turkmenistan,Male,0,6.69
41840,73,Myanmar,Female,0,5.88
85550,36,Czech Republic,Male,0,5.67
52141,23,Madagascar,Female,0,3.95
45359,45,Rwand2a4,Female,0,4.06
27406,46,Iraq,Male,1,7.48
89504,66,Georgia,Female,0,3.08
59290,87,Zambia,Female,0,5.46
66827,75,Greece,Male,0,5.30
80011,67,Chile,Male,0,6.19
88843,84,Congo-Brazzaville,Male,0,4.75
41163,24,Kuwait,Female,1,8.51
24344,26,Spain,Female,0,5.81
25275,53,Dominican Republic,Female,0,3.82
77289,58,North Cyprus,Male,0,7.41
12799,58,Croatia,Female,0,4.62
84686,29,Azerbaijan,Male,0,6.12
89097,81,Kenya,Female,0,2.98
43002,31,Tunisia,Male,1,6.32
54315,44,Iran,Male,0,4.37
76201,47,Mozambique,Male,1,6.34
62228,88,Uruguay,Female,0,6.42
61713,65,India,Male,0,5.48
97889,48,Senegal,Male,0,5.38
19881,33,Morocco,Male,0,4.57
63780,85,Jamaica,Male,1,7.95
86160,58,Taiwan,Female,0,6.78
93099,79,Senegal,Male,0,3.83
39053,41,Moldova,Female,0,6.35
30871,50,Zimbabwe,Male,0,3.60
51883,30,Libya,Male,0,3.38
31258,53,Morocco,Female,0,4.52
79560,43,Burkina Faso,Female,0,5.74
94042,80,Colombia,Male,0,5.95
80027,30,Oman,Male,0,7.17
